"UO - Órgão Superior",,"Função Governo",,"Subfunção Governo",,"Ação Governo",,"JAN/2018","FEV/2018","MAR/2018","JAN/2017","FEV/2017","MAR/2017","ABR/2017","MAI/2017","JUN/2017","JUL/2017","AGO/2017","SET/2017","OUT/2017","NOV/2017","DEZ/2017","JAN/2016","FEV/2016","MAR/2016","ABR/2016","MAI/2016","JUN/2016","JUL/2016","AGO/2016","SET/2016","OUT/2016","NOV/2016","DEZ/2016"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","122","ADMINISTRACAO GERAL","8785","GESTAO E COORDENACAO DO PROGRAMA DE ACELERACAO DO CRESCIMENT","7.141,21","1.283,22","1,29","14.649,91","17.625,23","42.649,56","4.399,05","137,16","15.391,34","1.421,22","1.158.255,21","585.083,46","606.817,16","70.943,99","23.400,21","27.572,45","5.430,69","25.845,67","2.313,07","131.260,90","33.021,14","24.685,37","6.544,75","24.344,70","43.789,10","867.303,36","220.099,75"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","126","TECNOLOGIA DA INFORMACAO","2B51","GESTAO DA INFORMACAO GEOLOGICA","","","","","","62.532,25","6.526,00","0,00","233.730,66","0,00","0,00","0,00","0,00","0,00","0,00","225.115,14","287.293,35","4.511,28","7.241,76","410,00","2.898,42","63,96","0,00","3.556,81","0,00","0,00","0,00"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","127","ORDENAMENTO TERRITORIAL","20L9","INFORMACOES DE ALERTA DE CHEIAS E INUNDACOES","91.014,75","42.283,89","107.323,74","47.757,01","14.254,42","53.248,20","26.172,42","75.018,68","66.510,94","32.803,73","53.311,87","49.398,27","36.409,93","91.179,47","86.799,65","308.067,57","231.182,57","243.427,30","86.598,67","226.881,65","59.332,15","55.254,15","76.642,25","113.903,50","754.246,32","563.941,28","925.084,68"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","127","ORDENAMENTO TERRITORIAL","20LA","MAPEAMENTO GEOLOGICO-GEOTECNICO EM MUNICIPIOS CRITICOS COM R","546.666,48","686.467,96","273.550,67","18.391,24","54.150,60","305.099,34","75.905,09","146.898,40","174.393,92","118.008,56","173.010,08","101.746,54","149.396,12","201.628,65","279.706,65","290.790,66","750.890,66","307.461,66","370.467,43","157.706,60","264.943,40","162.369,58","62.470,90","118.068,17","246.069,57","613.875,44","323.373,68"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","127","ORDENAMENTO TERRITORIAL","2D62","LEVANTAMENTOS DA GEODIVERSIDADE","","","","","","","","","","","","","","","","105,96","11,04","0,00","67,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","544","RECURSOS HIDRICOS","2397","LEVANTAMENTOS HIDROGEOLOGICOS","","","","","","","","","","","","","","","","110.109,26","108.119,83","34.038,43","5.866,18","15.737,32","4.007,88","3.031,78","0,00","22.394,00","2.303,12","13.039,20","1.360,80"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","20LC","LEVANTAMENTOS GEOLOGICOS MARINHOS","","","","","","","","","","","","","","","","","","343,07","0,00","18,44","109,69","0,00","0,00","0,00","0,00","0,00","0,00"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","2398","LEVANTAMENTOS GEOLOGICOS","","2.112,45","0,00","","","","","","","","","","","","","4.104.796,03","408,65","108.217,50","6.617,61","0,00","0,00","31.483,10","0,00","0,00","0,00","0,00","0,00"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","2399","AVALIACAO DOS RECURSOS MINERAIS DO BRASIL","293.665,46","325.358,22","582.552,80","90.218,96","134.971,75","743.019,22","301.397,92","611.360,35","808.392,72","448.373,06","604.887,78","529.429,48","699.835,28","713.018,24","1.030.008,27","1.015.541,98","980.599,51","413.114,44","1.002.098,05","807.218,77","477.160,84","265.155,80","290.399,53","405.786,10","997.089,92","361.978,76","7.020.474,03"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","2B53","PRODUCAO LABORATORIAL DE ANALISES MINERAIS - LAMIN","","","","","","","","","","","","","","","","80.683,18","22.359,76","350,12","11.978,63","4.931,93","0,00","0,00","0,00","19.795,53","0,00","0,00","0,00"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","2D84","LEVANTAMENTOS GEOQUIMICOS","","","","","","","","","","","","","","","","","8.326,58","8.534,30","777,29","0,00","33.370,24","13.728,70","0,00","0,00","0,00","29.434,37","41.403,83"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","4872","LEVANTAMENTOS AEROGEOFISICOS","","","","","","114.000,00","0,00","250.250,00","36.431,38","23.330,77","0,00","0,00","0,00","0,00","0,00","215.490,80","290.773,41","4.571,39","160.716,83","30.608,96","0,00","0,00","38.225,16","30.854,10","214.017,33","0,00","192.794,10"
"32000","MINISTERIO DE MINAS E ENERGIA","22","INDUSTRIA","663","MINERACAO","7112","AVALIACAO DOS RECURSOS NAO-VIVOS DA ZONA ECONOMICA EXCLUSIVA","","","","","","","","","","","","","","","","","","","","","","","","8.258,50","1.100,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","301","ATENCAO BASICA","12L5","CONSTRUCAO E AMPLIACAO DE UNIDADES BASICAS DE SAUDE - UBS","","1.135.615,34","10.966.400,00","698.992,00","30.363.104,00","6.690.985,28","8.071.398,00","796.039,99","595.821,34","531.200,00","6.861.680,00","17.200.912,00","1.663.212,31","12.866.133,32","22.531.978,65","29.398.339,98","3.802.164,02","44.677.554,40","35.206.000,00","35.646.012,00","45.214.667,32","19.856.683,32","47.037.794,64","25.164.058,66","11.966.137,30","38.311.628,38","16.787.069,97"
"36000","MINISTERIO DA SAUDE","10","SAUDE","302","ASSISTENCIA HOSPITALAR E AMBULATORIAL","12L4","IMPLANTACAO, CONSTRUCAO E AMPLIACAO DE UNIDADES DE PRONTO AT","","","","2.501.793,00","1.280.000,00","220.000,00","0,00","3.420.000,00","1.040.000,00","5.540.000,00","640.000,00","2.850.000,00","2.520.000,00","220.000,00","3.600.000,00","4.730.000,00","21.840.382,00","5.162.971,00","220.000,00","0,00","1.935.748,00","1.950.000,00","5.604.339,00","5.048.682,30","2.170.000,00","10.730.000,00","7.980.000,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","511","SANEAMENTO BASICO RURAL","10GC","IMPLANTACAO E MELHORIA DE SERVICOS DE SANEAMENTO EM ESCOLAS","","","","","","","","","","","","","","","","","9.944,09","22.096,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","511","SANEAMENTO BASICO RURAL","3921","IMPLANTACAO DE MELHORIAS HABITACIONAIS PARA CONTROLE DA DOEN","","","","","","","","","","","","216.000,00","0,00","0,00","0,00","234.331,21","225.000,00","0,00","0,00","435.000,00","597.000,00","0,00","0,00","206.760,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","511","SANEAMENTO BASICO RURAL","7656","IMPLANTACAO, AMPLIACAO OU MELHORIA DE ACOES E SERVICOS SUSTE","224.459,74","406.520,81","247.336,56","","261.945,81","2.928.321,49","1.198.812,64","3.462.217,06","0,00","1.744.202,33","1.036.412,93","988.302,12","0,00","3.474.849,00","1.466.476,72","3.790.970,52","6.186.812,23","6.298.024,63","1.021.483,36","3.828.793,13","1.867.452,55","0,00","920.243,50","1.546.616,41","3.368.120,22","1.785.154,39","5.217.977,10"
"36000","MINISTERIO DA SAUDE","10","SAUDE","511","SANEAMENTO BASICO RURAL","7684","SANEAMENTO BASICO EM ALDEIAS INDIGENAS PARA PREVENCAO E CONT","","","","","","","","","","","","","","428.100,00","0,00","4.912,50","14.250,00","429.788,03","0,00","0,00","0,00","148.124,15","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","002L","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLIC","","","","","","","392.778,43","0,00","0,00","0,00","534.958,00","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","002M","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIA DE SISTEMA PUBLIC","","","","","","","","","","","","","","","","","","","770.517,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","0798","APOIO AO CONTROLE DE QUALIDADE DA AGUA PARA CONSUMO HUMANO","","","","","","","","631.107,55","0,00","0,00","0,00","0,00","350.000,00","0,00","0,00","","","","","","","","","","","",""
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","10GD","IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE AB","11.700.177,21","900.301,55","8.812.242,16","2.248.695,70","933.414,97","16.919.424,10","9.088.578,96","33.633.385,18","19.678.332,16","15.857.144,50","12.922.579,09","18.102.761,91","5.829.077,11","6.395.645,18","17.803.592,77","17.074.868,50","18.904.531,38","35.255.798,04","12.186.514,74","17.752.069,11","23.059.503,71","2.223.616,36","6.505.579,97","5.080.069,56","7.280.757,18","27.228.421,66","76.416.188,15"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","10GE","IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE ES","5.439.398,05","5.846.430,32","13.684.964,29","2.488.581,28","1.092.105,50","35.113.261,10","19.097.280,75","61.823.340,34","23.998.875,86","22.427.323,11","21.488.646,75","25.226.163,32","14.836.238,38","25.144.880,18","39.542.639,53","26.095.159,64","40.869.357,01","65.741.303,66","19.221.547,15","28.881.564,56","56.988.179,24","5.688.576,39","23.314.928,01","10.028.041,43","19.978.595,57","30.072.246,08","123.376.944,51"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","10SV","SISTEMAS PUBLICOS DE ABASTECIMENTO DE AGUA EM MUNICIPIOS DAS","","","665.986,66","","","","","","","","","","","","","","","450.000,00","0,00","239.520,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","20AF","APOIO AO CONTROLE DE QUALIDADE DA AGUA PARA CONSUMO HUMANO P","","","","","","","","","","","","","","","495.720,00","","","270.000,00","0,00","0,00","495.720,00","0,00","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","20AM","IMPLEMENTACAO DE PROJETOS DE COLETA E RECICLAGEM DE MATERIAI","","","","125.000,00","0,00","99.476,42","295.670,54","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","","","","","","125.000,00","(150,04)","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","3883","IMPLANTACAO E MELHORIA DE SERVICOS DE DRENAGEM E MANEJO DAS","","","","","","","","","","","","","","","","","","","","","810.000,00","0,00","0,00","0,00","0,00","0,00","0,00"
"36000","MINISTERIO DA SAUDE","10","SAUDE","512","SANEAMENTO BASICO URBANO","7652","IMPLANTACAO DE MELHORIAS SANITARIAS DOMICILIARES PARA PREVEN","","250.000,00","200.000,00","205.500,00","0,00","696.000,00","489.349,09","449.069,91","404.079,61","1.037.564,61","56.904,93","490.000,00","0,00","1.286.011,05","1.469.320,00","1.862.198,56","1.948.941,80","1.841.500,00","3.140.958,40","1.435.000,00","2.484.388,24","735.200,00","764.080,00","6.398,91","876.325,00","758.750,00","1.565.000,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","04","ADMINISTRACAO","781","TRANSPORTE AEREO","5154","REFORMA E AMPLIACAO DE AEROPORTOS E AERODROMOS DE INTERESSE","","","","","","","62.214,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","009O","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO ESTADO","","","","","","","","","","","","","","41.307,52","0,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00HH","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO ESPIRI","1.379.185,16","2.343.859,22","2.674.702,27","4.370.328,48","5.042.549,19","3.298.475,86","7.333.080,04","0,00","2.935.888,39","2.741.403,98","0,00","1.666.698,04","0,00","250.570,76","1.101.179,03","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00HT","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO ESTADO","4.928.571,00","2.992.903,08","313.930,17","","","","","7.994.740,71","24.630.961,17","3.645.433,56","3.134.889,79","3.450.237,36","3.234.648,74","2.897.908,17","4.889.466,38","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00I9","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO CEARA","","","","","","","","","","","","","397.262,48","0,00","1.617.364,22","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00J0","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO ESPIRI","","","","","","","","","","","","","","","4.424.959,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00JA","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO RIO DE","","","","","","","","","","","","","","","9.000.000,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00M9","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DE SAO PA","","","6.934.636,00","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00MA","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO RIO DE","","","200.367,02","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00MG","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO PARA -","","","","","","","","","","632.089,00","0,00","0,00","0,00","0,00","0,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00MH","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO CEARA","","","","","","","","","","","","","","","1.132.089,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00MI","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO RIO GR","","","161.792,35","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00MJ","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DA BAHIA","","","1.176.573,54","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00ML","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DE SAO PA","","","","","","","","","","","","","","","3.632.089,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","00MU","PARTICIPACAO DA UNIAO NO CAPITAL DA EMPRESA BRASILEIRA DE IN","","142.200.000,00","268.477.169,00","","","","483.001.573,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1.662.089.882,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0A45","PARTICIPACAO DA UNIAO NO CAPITAL - COMPANHIA DOCAS DO ESTADO","1.464.644,32","1.079.033,12","0,00","","","","","1.360.279,06","4.703.093,43","2.064.190,44","1.146.631,77","0,00","3.760.638,70","0,00","0,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0E45","PARTICIPACAO DA UNIAO NO CAPITAL DA EMPRESA BRASILEIRA DE IN","","","","","57.900.000,00","0,00","0,00","142.740.741,00","60.849.835,00","61.038.339,00","59.888.485,00","885.950,00","77.481.659,00","9.518.112,00","246.206.854,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","121","PLANEJAMENTO E ORCAMENTO","122X","IMPLANTACAO DO SISTEMA DE ATENDIMENTO PORTUARIO UNIFICADO","345.253,96","1.230.373,53","0,00","","","934.947,35","0,00","0,00","0,00","2.358.082,39","984.141,87","0,00","1.761.395,43","0,00","3.212.420,01","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","121","PLANEJAMENTO E ORCAMENTO","12KP","IMPLANTACAO DO SISTEMA DE CARGA INTELIGENTE E CADEIA LOGISTI","","364.545,05","0,00","","","598.426,56","0,00","0,00","0,00","1.202.827,01","687.953,66","0,00","18.197,64","0,00","1.966.001,86","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","121","PLANEJAMENTO E ORCAMENTO","12KQ","IMPLANTACAO DO SISTEMA DE APOIO AO GERENCIAMENTO DA INFRAEST","","","","","","","","","","","","","","","1.084.704,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","121","PLANEJAMENTO E ORCAMENTO","1D47","ESTUDOS E PROJETOS DE INFRAESTRUTURA DE TRANSPORTES","","","217.187,85","","122.129,72","2.056.128,86","0,00","586.734,05","71.196,77","309.207,24","304.843,52","146.640,21","0,00","0,00","0,00","2.761.659,66","71.300,73","2.198.009,01","438.910,15","701.370,27","429.595,69","346.709,84","863.405,47","0,00","1.549.951,08","0,00","1.182.428,82"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","121","PLANEJAMENTO E ORCAMENTO","20B9","ESTUDOS PARA O PLANEJAMENTO DO SETOR PORTUARIO - PAC","","","136.935,60","7.976.956,03","750.000,00","1.233.430,00","3.482.142,60","0,00","3.688.071,57","2.645.391,75","2.409.551,00","0,00","2.458.714,38","11.788.021,45","319.441,47","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","121","PLANEJAMENTO E ORCAMENTO","20UA","ESTUDOS, PROJETOS E PLANEJAMENTO DE INFRAESTRUTURA DE TRANSP","24.504.218,04","18.288.211,40","23.561.056,06","19.160.424,92","18.655.299,78","31.763.071,21","15.660.742,21","16.401.869,30","31.082.576,11","25.211.781,72","21.505.995,50","33.420.272,77","21.731.793,90","29.373.073,35","46.257.982,34","47.831.675,41","32.001.752,98","15.895.706,94","23.314.551,86","17.477.815,05","25.938.219,76","23.802.664,71","20.419.517,41","13.846.722,00","14.789.287,57","26.193.719,71","51.833.101,09"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","122","ADMINISTRACAO GERAL","1D48","MODERNIZACAO DO DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE T","2.894.476,18","7.370.141,40","9.624.618,16","2.722.023,14","1.769.118,05","4.753.867,62","2.548.075,22","3.546.616,20","5.335.997,31","2.138.545,71","7.185.042,54","2.797.439,60","15.665.681,05","3.882.962,25","5.635.179,78","24.960.414,67","2.982.034,27","1.996.535,50","4.072.658,35","1.119.728,20","10.952.323,28","1.106.470,08","3.258.896,53","1.306.728,86","14.235.655,63","3.880.097,11","9.565.835,29"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","122","ADMINISTRACAO GERAL","218S","APOIO AO PLANEJAMENTO, GERENCIAMENTO E ACOMPANHAMENTO DA IMP","","171.803,24","8.867.958,74","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","122","ADMINISTRACAO GERAL","8785","GESTAO E COORDENACAO DO PROGRAMA DE ACELERACAO DO CRESCIMENT","18.919.193,10","23.946.101,03","17.609.720,28","33.110.463,62","19.038.661,99","52.577.070,04","25.983.702,43","33.711.999,52","29.587.958,08","49.580.633,90","56.654.589,09","34.150.352,36","28.963.021,91","24.788.030,79","88.496.899,56","29.962.925,33","14.310.127,14","28.947.180,56","23.159.461,12","10.457.018,51","33.697.531,57","22.086.156,88","24.985.624,05","24.762.333,73","16.836.361,96","12.185.697,81","38.850.746,35"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","126","TECNOLOGIA DA INFORMACAO","15P7","MODERNIZACAO E AMPLIACAO DA INFRAESTRUTURA DE TECNOLOGIA DA","","","750.000,00","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","126","TECNOLOGIA DA INFORMACAO","218T","MANUTENCAO E OPERACAO DA INFRAESTRUTURA DE TECNOLOGIA DA INF","","","9.920.001,38","","","","","","","","","","","","","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","542","CONTROLE AMBIENTAL","13ZT","ELABORACAO E EXECUCAO DE ESTUDOS DE IMPACTO AMBIENTAL E PLAN","","","","","","","","","","","","","","","","","","","","","","","","","85.515,76","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","781","TRANSPORTE AEREO","14UB","CONSTRUCAO, REFORMA E REAPARELHAMENTO DE AEROPORTOS E AERODR","","894.975,83","6.693.171,85","61.774,64","0,00","0,00","1.589.900,00","2.682.120,00","2.682.120,00","1.496.890,85","3.334.929,29","1.600.000,00","0,00","1.569.161,42","1.824.194,48","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","781","TRANSPORTE AEREO","211I","ELABORACAO DE ESTUDOS, PESQUISAS E DIAGNOSTICOS SOBRE AVIACA","","200.000,00","383.910,00","","","2.100.000,00","0,00","700.000,00","1.400.000,00","0,00","700.000,00","700.000,00","0,00","1.400.000,00","500.000,00","","","","","","","","","","","",""
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","105S","ADEQUACAO DE TRECHO RODOVIARIO - DIVISA SE/BA - ENTRONCAMENT","9.154.843,65","20.731.362,25","45.230.120,81","746.462,73","3.318.933,37","5.503.991,89","3.281.374,92","4.955.261,44","3.604.498,09","13.173.544,41","19.684.810,71","5.972.356,59","12.711.346,68","8.482.052,79","39.768.004,07","7.518.906,50","9.165.122,52","1.785.350,24","484.944,93","1.953.723,42","1.287.467,97","1.172.972,26","2.512.786,44","1.440.451,54","391.246,90","0,00","9.735.582,56"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","105T","ADEQUACAO DE TRECHO RODOVIARIO - DIVISA RN/PB - DIVISA PB/PE","","80.304,28","0,00","","110.140,28","740.983,82","199.724,54","0,00","585.774,31","0,00","394.732,03","347.337,20","0,00","0,00","834.198,91","579.595,42","172.058,73","2.380.556,42","866.451,57","640.130,91","1.122.185,57","181.343,81","0,00","0,00","0,00","0,00","1.167.448,08"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","108X","IMPLANTACAO DE POSTOS DE PESAGEM","297.556,83","7.750,00","7.750,00","366.625,96","7.750,00","7.750,00","7.750,00","7.750,00","0,00","15.500,00","364.500,33","7.750,00","7.750,00","7.750,00","18.136,21","31.950.732,55","0,00","21.073.830,69","0,00","0,00","314.572,61","659.310,95","7.750,00","0,00","364.631,00","187.165,47","52.835,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","10IW","CONSTRUCAO DE TRECHO RODOVIARIO - ITACARAMBI - DIVISA MG/BA","","","","4.723.680,37","1.495.578,48","275.584,51","126.734,37","307.933,68","808.641,67","0,00","12.352.456,27","0,00","2.036.838,22","163.903,93","75.972,75","939.493,05","27.850,00","129.494,69","441.926,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","10IX","ADEQUACAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-116/259/45","1.405.409,71","4.965.560,95","33.796.116,55","1.505.111,22","6.139.905,83","7.952.354,54","7.200.319,88","2.612.043,91","14.586.830,24","3.666.218,79","17.643.225,46","19.042.153,56","37.064.845,08","56.603.949,27","90.956.660,26","46.776.067,44","48.752.147,22","38.651.830,60","2.861.287,74","12.717.664,38","4.897.115,28","713.599,95","4.941.195,06","4.775.026,91","10.385.366,09","9.689.593,45","26.335.020,06"
"39000","MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL","26","TRANSPORTE","782","TRANSPORTE RODOVIARIO","10JQ","ADEQUACAO DE TRECHO RODOVIARIO - SAO FRANCISCO DO SUL - JARA","4.994.186,57","4.164.860,35","9.370.083,83","14.467.595,70","6.401.816,06","6.433.411,02","1.365.622,71","8.436.848,50","15.212.754,45","6.310.288,24","2.704.163,69","13.381.519,69","7.453.989,31","1.535.835,65","20.490.495,25","8.568.762,08","6.775.521,70","15.516.514,25","4.889.805,06","5.912.735,67","15.821.486,26","16.301.148,92","4.994.280,13","3.387.808,04","455.389,47","4.434.790,14","13.281.789,23"
