DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUNICIPIO;NOME_MUNICIPIO;NUMERO_ZONA;CODIGO_CARGO;DESCRICAO_CARGO;QTD_APTOS;QTD_SECOES;QTD_SECOES_AGREGADAS;QTD_APTOS_TOT;QTD_SECOES_TOT;QTD_COMPARECIMENTO;QTD_ABSTENCOES;QTD_VOTOS_NOMINAIS;QTD_VOTOS_BRANCOS;QTD_VOTOS_NULOS;QTD_VOTOS_LEGENDA;QTD_VOTOS_ANULADOS_APU_SEP;DATA_ULT_TOTALIZACAO;HORA_ULT_TOTALIZACAO;TRANSITO;QTD_VOTOS_ANULADOS
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44814;44814;ESMERALDAS;108;11;PREFEITO;45206;134;2;45206;134;37179;8027;31499;2022;3658;0;0;02/10/2016;20:25:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40150;40150;AGUANIL;64;13;VEREADOR;4081;12;1;4081;12;3646;435;3305;61;97;183;0;02/10/2016;18:42:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40762;40762;SÃO JOÃO DO PACUÍ;94;11;PREFEITO;3877;14;1;3877;14;3409;468;3204;42;163;0;0;02/10/2016;20:19:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41017;41017;BAMBUÍ;21;13;VEREADOR;19227;58;3;19227;58;15600;3627;13885;312;386;1017;0;02/10/2016;18:35:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48631;48631;MONTE SANTO DE MINAS;182;11;PREFEITO;17280;46;0;17280;46;13939;3341;12869;321;749;0;0;02/10/2016;17:59:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;54356;54356;VIRGÍNIA;137;13;VEREADOR;7378;23;0;7378;23;6292;1086;5522;106;224;440;0;24/11/2016;17:40:54;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51373;51373;SACRAMENTO;243;11;PREFEITO;19452;56;4;19452;56;15917;3535;15107;206;604;0;0;02/10/2016;18:42:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43575;43575;CONGONHAL;227;11;PREFEITO;8675;28;1;8675;28;7941;734;7639;87;215;0;0;02/10/2016;18:51:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46639;46639;ITANHOMI;138;13;VEREADOR;10203;34;1;10203;34;8432;1771;7576;103;211;542;0;02/10/2016;18:08:13;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50776;50776;RAPOSOS;194;13;VEREADOR;12649;39;3;12649;39;11475;1174;10075;267;654;479;0;12/12/2016;17:51:42;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49034;49034;NOVA SERRANA;298;13;VEREADOR;51050;138;4;51050;138;43520;7530;38014;1927;1055;2524;0;02/10/2016;20:03:26;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43630;43630;CONQUISTA;86;13;VEREADOR;5325;20;0;5325;20;4740;585;4379;51;80;230;0;02/10/2016;18:07:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43052;43052;CATAGUASES;79;13;VEREADOR;53916;160;14;53916;160;43447;10469;37984;1345;1769;2349;0;02/10/2016;19:19:48;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51713;51713;SANTANA DO DESERTO;173;13;VEREADOR;3344;10;4;3344;10;2963;381;2738;17;62;146;0;02/10/2016;19:33:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;50377;50377;POCRANE;129;13;VEREADOR;7602;24;4;7602;24;6429;1173;5777;59;119;474;0;02/10/2016;20:03:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41750;41750;BRAÚNAS;176;13;VEREADOR;4385;19;1;4385;19;3756;629;3390;38;131;197;0;02/10/2016;20:14:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;331;13;VEREADOR;95444;223;0;95444;223;78270;17174;56314;7453;9521;4982;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49913;49913;PEQUI;202;13;VEREADOR;3677;12;2;3677;12;3310;367;2823;35;59;393;0;12/12/2016;17:53:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40258;40258;ALAGOA;306;13;VEREADOR;2550;7;2;2550;7;2385;165;2162;15;85;123;0;02/10/2016;18:50:49;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45535;45535;GOVERNADOR VALADARES;119;13;VEREADOR;60729;178;6;60729;178;46034;14695;38791;1955;2138;3150;0;21/11/2016;14:52:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40274;40274;ALBERTINA;146;11;PREFEITO;2730;7;0;2730;7;2475;255;2385;24;66;0;0;02/10/2016;18:42:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46973;46973;JACUTINGA;146;13;VEREADOR;17922;48;2;17922;48;15076;2846;13598;309;407;762;0;22/11/2016;15:11:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42080;42080;FRUTA DE LEITE;244;13;VEREADOR;5262;33;3;5262;33;3755;1507;3276;29;205;245;0;02/10/2016;19:06:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46612;46612;ITANHANDU;137;13;VEREADOR;12050;31;0;12050;31;10152;1898;9000;276;299;577;0;24/11/2016;17:39:13;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49352;49352;FRONTEIRA DOS VALES;4;13;VEREADOR;4448;16;1;4448;16;3585;863;3084;20;110;371;0;02/10/2016;20:31:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41653;41653;BORDA DA MATA;48;13;VEREADOR;13228;40;2;13228;40;11032;2196;9599;360;403;670;0;02/10/2016;18:44:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42382;42382;SERRANÓPOLIS DE MINAS;226;13;VEREADOR;3917;15;0;3917;15;3448;469;3113;25;94;216;0;02/10/2016;19:20:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41432;41432;BOCAINA DE MINAS;6;13;VEREADOR;4607;13;2;4607;13;4024;583;3516;68;179;261;0;18/01/2017;12:25:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53830;53830;TOMBOS;271;11;PREFEITO;7268;22;2;7268;22;5856;1412;5576;55;225;0;0;02/10/2016;18:35:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42501;42501;VARJÃO DE MINAS;210;11;PREFEITO;5750;18;0;5750;18;5198;552;4962;64;172;0;0;02/10/2016;19:45:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46370;46370;ITABIRITO;133;13;VEREADOR;39486;117;13;39486;117;33823;5663;29471;1232;1387;1733;0;19/12/2016;15:29:00;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40410;40410;ALTO RIO DOCE;11;13;VEREADOR;10357;33;2;10357;33;8491;1866;7435;166;291;599;0;02/10/2016;18:15:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42323;42323;JOSÉ RAYDAN;247;13;VEREADOR;4365;13;2;4365;13;3547;818;3164;35;124;224;0;02/10/2016;18:07:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42692;42692;CARBONITA;135;13;VEREADOR;8095;26;5;8095;26;6220;1875;5573;78;150;419;0;02/10/2016;19:33:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49018;49018;NOVA RESENDE;195;11;PREFEITO;12304;35;0;12304;35;10834;1470;10236;195;403;0;0;02/10/2016;18:09:49;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51853;51853;SANTA RITA DE JACUTINGA;240;13;VEREADOR;4148;19;1;4148;19;3944;204;3586;38;115;205;0;02/10/2016;19:33:56;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52914;52914;SÃO SEBASTIÃO DO OESTE;139;13;VEREADOR;7103;21;3;7103;21;6194;909;5568;111;130;385;0;02/10/2016;18:42:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40894;40894;ARINOS;320;11;PREFEITO;13813;48;0;13813;48;10769;3044;10156;109;504;0;0;02/10/2016;19:27:25;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45616;45616;GUAPÉ;122;13;VEREADOR;10685;36;4;10685;36;8807;1878;7849;233;232;493;0;31/10/2016;16:38:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44610;44610;DORES DE GUANHÃES;121;11;PREFEITO;5140;18;1;5140;18;4328;812;3991;69;268;0;0;24/11/2016;14:29:16;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42480;42480;VARGEM GRANDE DO RIO PARDO;237;11;PREFEITO;4006;15;0;4006;15;3387;619;3217;20;150;0;0;30/05/2017;12:20:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41300;41300;PATIS;185;11;PREFEITO;5014;16;7;5014;16;4435;579;4305;18;112;0;0;02/10/2016;20:47:32;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51713;51713;SANTANA DO DESERTO;173;11;PREFEITO;3344;10;4;3344;10;2963;381;2810;35;118;0;0;02/10/2016;19:33:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49476;49476;PARAOPEBA;206;11;PREFEITO;18878;58;1;18878;58;15922;2956;14765;342;815;0;0;02/10/2016;18:16:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48232;48232;MATUTINA;254;11;PREFEITO;3572;12;1;3572;12;3032;540;2834;44;154;0;0;02/10/2016;18:58:59;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42250;42250;CAMPO DO MEIO;65;13;VEREADOR;10311;29;0;10311;29;8724;1587;7916;108;203;497;0;02/10/2016;18:26:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46990;46990;JAGUARAÇU;98;11;PREFEITO;3091;8;0;3091;8;2769;322;2658;43;68;0;0;02/10/2016;20:09:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47570;47570;LAMIM;88;13;VEREADOR;3398;10;1;3398;10;3132;266;2721;54;179;178;0;08/11/2016;15:06:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44733;44733;ENGENHEIRO CALDAS;267;13;VEREADOR;7718;23;1;7718;23;6436;1282;5755;104;197;380;0;02/10/2016;18:36:10;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44539;44539;DOM SILVÉRIO;12;13;VEREADOR;4590;14;2;4590;14;4020;570;3547;73;103;297;0;02/10/2016;18:35:09;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45110;45110;FELISBURGO;149;13;VEREADOR;5623;15;1;5623;15;4376;1247;3836;29;165;346;0;31/10/2016;13:15:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40096;40096;AÇUCENA;3;13;VEREADOR;8883;26;14;8883;26;6606;2277;5729;113;240;524;0;02/10/2016;18:59:05;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48470;48470;MOEMA;45;13;VEREADOR;6635;19;2;6635;19;5524;1111;5080;80;92;272;0;02/10/2016;18:43:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40525;40525;PALMÓPOLIS;9;13;VEREADOR;6461;19;0;6461;19;4886;1575;3947;47;426;466;0;02/10/2016;18:59:11;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40290;40290;ALÉM PARAÍBA;7;13;VEREADOR;28302;100;5;28302;100;22323;5979;20098;428;721;1076;0;29/11/2016;13:45:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41432;41432;BOCAINA DE MINAS;6;11;PREFEITO;4607;13;2;4607;13;4024;583;3793;53;178;0;0;02/10/2016;19:05:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41157;41157;TRÊS MARIAS;309;13;VEREADOR;23387;80;6;23387;80;19136;4251;17180;332;581;1043;0;22/11/2016;16:13:45;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40231;40231;AIURUOCA;6;11;PREFEITO;5203;19;3;5203;19;4110;1093;3650;119;341;0;0;02/10/2016;18:51:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51195;51195;RIO VERMELHO;294;11;PREFEITO;11064;38;1;11064;38;7358;3706;6439;211;708;0;0;02/10/2016;18:15:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42013;42013;CAIANA;303;13;VEREADOR;4008;15;4;4008;15;3626;382;3220;62;102;242;0;22/11/2016;14:25:44;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41599;41599;BOM SUCESSO;46;11;PREFEITO;15353;47;2;15353;47;12411;2942;9588;374;2449;0;0;24/11/2016;16:44:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41696;41696;BOTUMIRIM;120;11;PREFEITO;5400;16;5;5400;16;4309;1091;4072;40;197;0;0;28/10/2016;13:33:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;44610;44610;DORES DE GUANHÃES;121;13;VEREADOR;5140;18;1;5140;18;4328;812;3868;51;143;266;0;02/10/2016;18:35:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52175;52175;SÃO BRÁS DO SUAÇUÍ;106;13;VEREADOR;3543;11;0;3543;11;3100;443;2792;67;90;151;0;02/10/2016;18:34:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42560;42560;VERMELHO NOVO;231;13;VEREADOR;4769;14;1;4769;14;4194;575;3736;56;173;229;0;02/10/2016;18:59:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46175;46175;INHAPIM;128;13;VEREADOR;19986;69;7;19986;69;16991;2995;15225;243;459;1064;0;02/10/2016;21:17:22;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42048;42048;DOM BOSCO;329;13;VEREADOR;3521;12;2;3521;12;3147;374;2950;19;53;125;0;02/10/2016;18:06:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53570;53570;TABULEIRO;239;13;VEREADOR;4429;16;3;4429;16;3793;636;3329;61;130;273;0;02/10/2016;18:15:48;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53856;53856;TRÊS CORAÇÕES;272;11;PREFEITO;55558;160;4;55558;160;45505;10053;30917;1759;12829;0;0;08/05/2017;13:50:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40363;40363;LIMEIRA DO OESTE;142;11;PREFEITO;5664;17;0;5664;17;5114;550;4931;57;126;0;0;02/10/2016;18:58:33;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49212;49212;OURO PRETO;200;11;PREFEITO;60425;185;13;60425;185;50602;9823;43924;2104;4574;0;0;02/10/2016;19:33:22;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53058;53058;SÃO VICENTE DE MINAS;14;11;PREFEITO;5809;20;2;5809;20;4830;979;4453;82;295;0;0;02/10/2016;19:05:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40410;40410;ALTO RIO DOCE;11;11;PREFEITO;10357;33;2;10357;33;8491;1866;7934;147;410;0;0;02/10/2016;18:15:30;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42242;42242;INDAIABIRA;266;13;VEREADOR;6481;23;3;6481;23;5129;1352;4602;37;135;355;0;29/11/2016;14:59:29;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;MG;43710;43710;CONTAGEM;92;11;PREFEITO;91051;260;0;91051;260;70555;20496;59560;2421;8574;0;0;30/10/2016;19:17:02;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;MG;47333;47333;JUIZ DE FORA;154;11;PREFEITO;60081;172;5;60081;172;47499;12582;40035;1864;5600;0;0;30/10/2016;19:22:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51454;51454;SANTA BÁRBARA DO TUGÚRIO;25;13;VEREADOR;4324;19;2;4324;19;3946;378;3408;84;176;278;0;21/10/2016;14:04:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;45993;45993;IBITURUNA;46;13;VEREADOR;2598;7;1;2598;7;2274;324;2102;15;35;122;0;02/10/2016;18:26:29;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;54232;54232;VERÍSSIMO;277;13;VEREADOR;2932;10;0;2932;10;2607;325;2388;18;38;163;0;02/10/2016;18:36:03;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53490;53490;SIMÃO PEREIRA;173;13;VEREADOR;2956;9;5;2956;9;2466;490;2226;31;64;145;0;07/10/2016;18:12:07;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52159;52159;SÃO BENTO ABADE;272;13;VEREADOR;3895;11;0;3895;11;3584;311;3058;70;211;245;0;21/02/2017;16:44:20;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41718;41718;BRASÍLIA DE MINAS;50;13;VEREADOR;26616;94;12;26616;94;20219;6397;18271;246;318;1384;0;02/10/2016;19:39:17;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40746;40746;SÃO JOÃO DO MANTENINHA;169;13;VEREADOR;5217;16;2;5217;16;4604;613;4286;33;83;202;0;02/10/2016;18:34:19;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;52590;52590;SÃO JOSÉ DA SAFIRA;247;11;PREFEITO;4090;14;1;4090;14;3438;652;3219;34;185;0;0;13/10/2016;14:01:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51276;51276;ROMARIA;181;13;VEREADOR;2897;10;0;2897;10;2804;93;2346;33;43;382;0;08/03/2017;13:52:22;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41475;41475;BOM DESPACHO;45;11;PREFEITO;37771;111;4;37771;111;31065;6706;28008;996;2061;0;0;02/10/2016;18:52:12;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43150;43150;CENTRALINA;66;11;PREFEITO;7321;24;1;7321;24;6555;766;6326;63;166;0;0;02/10/2016;17:50:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;32;13;VEREADOR;106052;254;6;106052;254;83212;22840;62235;6043;10131;4803;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;31;13;VEREADOR;113779;256;4;113779;256;90310;23469;65083;8031;11698;5498;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46256;46256;IPATINGA;348;13;VEREADOR;52709;156;1;52709;156;40504;12205;34901;1614;1978;2011;0;13/10/2016;16:46:31;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;43338;43338;COIMBRA;282;11;PREFEITO;6030;19;2;6030;19;5559;471;5210;94;255;0;0;02/10/2016;19:33:21;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;54054;54054;UMBURATIBA;4;13;VEREADOR;2580;13;0;2580;13;2364;216;2097;16;93;158;0;02/10/2016;20:19:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41742;41742;BONITO DE MINAS;148;13;VEREADOR;7839;34;4;7839;34;6359;1480;5575;52;239;493;0;15/02/2017;15:14:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42692;42692;CARBONITA;135;11;PREFEITO;8095;26;5;8095;26;6220;1875;5915;78;227;0;0;02/10/2016;19:33:37;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53856;53856;TRÊS CORAÇÕES;272;13;VEREADOR;55558;160;4;55558;160;45505;10053;38234;1955;2718;2598;0;08/05/2017;13:50:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41564;41564;SÃO FÉLIX DE MINAS;169;11;PREFEITO;3678;10;1;3678;10;3235;443;3034;30;171;0;0;09/12/2016;16:59:03;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41378;41378;BICAS;42;11;PREFEITO;11571;36;0;11571;36;9496;2075;8861;144;491;0;0;02/10/2016;17:19:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41394;41394;BIQUINHAS;186;13;VEREADOR;3098;9;0;3098;9;2780;318;2580;22;34;144;0;02/10/2016;18:09:06;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42340;42340;SÃO SEBASTIÃO DA VARGEM ALEGRE;178;13;VEREADOR;2438;8;1;2438;8;2369;69;2191;22;46;110;0;13/09/2017;14:23:26;N;0
03/05/2018;13:13:28;2016;2;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;35;11;PREFEITO;111764;279;0;111764;279;82415;29349;66567;3672;12176;0;0;30/10/2016;20:37:38;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;37;13;VEREADOR;97049;230;1;97049;230;76640;20409;56062;6545;9211;4822;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41238;41238;BELO HORIZONTE;38;13;VEREADOR;109952;257;0;109952;257;88309;21643;63316;8280;10969;5744;0;12/12/2017;11:00:47;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40800;40800;SARZEDO;288;13;VEREADOR;19924;56;2;19924;56;17524;2400;15460;570;658;836;0;02/10/2016;19:26:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;46116;46116;INCONFIDENTES;199;11;PREFEITO;6454;17;0;6454;17;5760;694;5518;65;177;0;0;02/10/2016;18:16:24;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51179;51179;RIO PRETO;240;13;VEREADOR;5210;17;5;5210;17;4435;775;3926;61;135;313;0;21/10/2016;16:13:18;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47058;47058;JAPARAÍBA;156;11;PREFEITO;3374;9;0;3374;9;3046;328;2783;91;172;0;0;02/10/2016;18:00:14;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40347;40347;LAGOA GRANDE;230;13;VEREADOR;7191;19;2;7191;19;6243;948;5797;53;101;292;0;02/10/2016;19:26:36;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;49190;49190;OURO FINO;199;13;VEREADOR;25085;80;3;25085;80;20033;5052;17190;849;831;1163;0;11/11/2016;16:36:57;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;48178;48178;MATIPÓ;2;11;PREFEITO;15196;40;2;15196;40;13248;1948;12545;179;524;0;0;02/10/2016;20:03:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;40100;40100;CATUJI;196;11;PREFEITO;7852;24;1;7852;24;6493;1359;6084;78;331;0;0;02/10/2016;20:31:27;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51012;51012;RIO DO PRADO;9;13;VEREADOR;4320;12;1;4320;12;3634;686;3216;35;124;259;0;02/10/2016;18:44:53;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;51870;51870;SANTA RITA DE IBITIPOCA;24;11;PREFEITO;3290;14;0;3290;14;2985;305;2833;38;114;0;0;02/10/2016;18:09:01;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;42447;42447;UNIÃO DE MINAS;142;11;PREFEITO;2932;11;1;2932;11;2760;172;2696;15;49;0;0;17/02/2017;15:56:35;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;53813;53813;TOLEDO;112;13;VEREADOR;5822;17;3;5822;17;5005;817;4441;73;157;334;0;02/10/2016;19:33:40;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;41378;41378;BICAS;42;13;VEREADOR;11571;36;0;11571;36;9496;2075;8445;209;286;556;0;02/10/2016;17:19:15;N;0
03/05/2018;13:13:28;2016;1;ELEIÇÕES MUNICIPAIS 2016;MG;47015;47015;JANAÚBA;147;13;VEREADOR;51111;164;2;51111;164;40740;10371;35552;1166;1409;2613;0;16/04/2018;16:00:34;N;0
